reform	target	spec_name	event_time	beta	se	tvalue	pvalue	n_event_obs	n_obs	r2	stars_cluster	N_event
haifa_priv	Haifa-Bayport terminal	baseline	-15	0.7237727275230208	0.5085074006796666	1.423327815004526	0.1546411473218924	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-14	0.7237727275230186	0.5085074006796719	1.4233278150045066	0.1546411473218981	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-13	0.7237727275230226	0.5085074006796729	1.4233278150045117	0.1546411473218965	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-12	0.3061373564868823	0.2150856276815622	1.4233278150045603	0.1546411473218825	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-11	0.3061373564868823	0.2150856276815638	1.42332781500455	0.1546411473218855	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-10	0.306137356486869	0.2150856276815591	1.423327815004519	0.1546411473218944	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-9	0.2062491883544379	0.1449063147506752	1.4233278150045343	0.15464114732189	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-8	0.206249188354433	0.1449063147506688	1.423327815004564	0.1546411473218814	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-7	0.2062491883544406	0.1449063147506784	1.4233278150045212	0.1546411473218938	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-6	-0.0875890935830057	0.0615382434458532	-1.4233278150045725	0.1546411473218789	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-5	-0.0875890935830011	0.0615382434458562	-1.423327815004429	0.1546411473219205	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-4	-0.0875890935830021	0.061538243445858	-1.4233278150044038	0.1546411473219278	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-3	6.5456588432989786e-15	1.7669961320291493e-14	0.3704399078554971	0.711054743218768	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	-2	-3.552713678800501e-15				1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	0	0.3050992120492743	0.2143562493706375	1.423327815004524	0.154641147321893	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	1	0.305099212049274	0.2143562493706403	1.423327815004504	0.1546411473218988	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	2	0.3050992120492797	0.214356249370637	1.423327815004552	0.1546411473218849	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	3	-0.0092273436239534	0.0064829363458635	-1.4233278150017643	0.1546411473226925	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	4	-0.0092273436239462	0.0064829363458593	-1.423327815001583	0.1546411473227453	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	5	-0.0092273436239519	0.006482936345858	-1.4233278150027302	0.1546411473224127	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	6	0.0331312084184158	0.0232772858572316	1.4233278150048116	0.1546411473218096	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	7	0.0331312084184148	0.0232772858572324	1.4233278150047173	0.154641147321837	1.0	117	0.9473313190845972		1.0
haifa_priv	Haifa-Bayport terminal	baseline	8	0.0331312084184123	0.0232772858572344	1.423327815004484	0.1546411473219045	1.0	117	0.9473313190845972		1.0
haifa_comp	Haifa-Bayport terminal	porttr	-24	2.6265032548696543	9.392810783206733e-12	279629103097.1838	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-23	2.705135192826293	3.0718503009094224e-11	88062077505.0606	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-22	2.3897982457346916	2.041250538686616e-11	117075204657.25578	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-21	2.4512864914062895	1.6959390966909424e-11	144538591992.43384	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-20	2.6663119752680906	8.731195300151604e-12	305377658339.8374	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-19	2.6258423056023767	2.434126942091066e-11	107876144838.4699	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-18	2.642110539363248	3.692370409002447e-11	71555945008.15688	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-17	2.451765682452727	2.6078432045617364e-11	94015072614.94891	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-16	2.5400825553843243	1.8593771972654278e-11	136609320535.93022	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-15	2.546400704387821	3.6039560186013775e-11	70655709760.18813	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-14	2.479197475386748	1.4859086838987908e-11	166847229728.9308	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-13	2.726890976819711	2.6075929183711257e-11	104575026170.99858	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-12	2.630685452286026	2.3050319471837383e-11	114127938899.07544	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-11	2.545115634336773	1.4366225341320547e-11	177159662602.28696	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-10	2.4544135947172627	1.859160947523165e-11	132017273597.91592	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-9	2.571518056620379	4.089738004810707e-11	62877329882.63636	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-8	2.6071516410335605	3.299532227257961e-11	79015795617.79897	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-7	2.521089748617609	2.075972790039672e-11	121441367666.93512	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-6	2.6030060774124104	2.8116415674914938e-11	92579584379.05637	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-5	2.6932853596043302	3.2355089858473625e-11	83241473640.93854	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-4	2.5968082264569636	1.300184898883454e-11	199726071936.922	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-3	2.6378129613806665	2.4493846549875344e-11	107692883435.41496	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	-2	-2.631273885068342	2.450871900503492e-11	-107360726789.83302	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	0	-4.199826146007749	1.0790310714487804e-10	-38922198416.110275	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	1	1.2385468439735854	3.360284582039728e-11	36858391417.00833	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	2	1.238660765095159	1.0306669817439602e-10	12018050321.154743	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	3	1.2387746862333346	6.479813410230854e-11	19117443787.462418	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	4	0.6124355507911639	4.006599449227957e-11	15285669519.80128	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	5	0.6125494719389535	3.309798043641433e-11	18507155538.258396	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	6	0.61266339306225	7.275872935875402e-11	8420479555.674607	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	7	0.4629450620048123	8.64653141015491e-11	5354112996.815197	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	8	0.4630589831257727	5.831486852233917e-11	7940667532.301558	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	9	0.4631729042586641	1.0897964916257172e-10	4250086211.671688	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	10	0.0225294024793467	3.753689537163814e-11	600193549.7406471	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	11	0.0226433236087648	2.9986070937991205e-11	755128061.1451045	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	12	0.0227572447283734	3.8301836794412046e-11	594155440.9133086	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	porttr	13	0.1542548062511861	3.257396905446127e-11	4735523816.372623	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-24	2.6269749417941326	9.394076816549736e-12	279641628772.5194	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-23	2.705605374867264	3.0725212587855976e-11	88058149870.59337	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-22	2.3902669228921547	2.0417483180937775e-11	117069616353.2909	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-21	2.451753663680244	1.6959125348882488e-11	144568402747.36224	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-20	2.666777642658537	8.733160099524793e-12	305362275770.445	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-19	2.6263064681093167	2.434797821165932e-11	107865484570.3648	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-18	2.6425731969866804	3.69285512506595e-11	71559081184.89992	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-17	2.452226835192651	2.6084216263355372e-11	94011903997.19553	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-16	2.5405422032407383	1.8596477598365648e-11	136614161999.36777	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-15	2.5468588473607303	3.6042651979299616e-11	70662359940.20273	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-14	2.4796541134761476	1.4863650115564325e-11	166826727903.10114	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-13	2.7273461100256027	2.6075638299156332e-11	104593647094.49298	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-12	2.631139080608408	2.305471952748069e-11	114125833431.72542	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-11	2.545567757775648	1.436816065346662e-11	177167267207.68372	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-10	2.4548642132726317	1.8596553261550777e-11	132006408862.23662	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-9	2.571967170292241	4.0901903196842983e-11	62881356838.445564	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-8	2.6075992498219116	3.3002101231004197e-11	79013128029.92595	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-7	2.5215358525224554	2.0764499075248343e-11	121434947377.47713	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-6	2.6034506764337455	2.812330775018421e-11	92572705158.29324	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-5	2.693728453742162	3.2351244195294717e-11	83265065092.42534	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-4	2.597249815711284	1.3004949691123211e-11	199712407767.64316	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-3	2.638253045751481	2.4502497428269977e-11	107672822065.37744	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-2	-2.630835305581037	2.451434662894958e-11	-107318189850.27408	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	0	-4.196573827744002	1.079011269508066e-10	-38892771061.20745	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	1	1.2417976573538247	3.3603825389637246e-11	36954056359.808685	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	2	1.2419100735918904	1.0306523560780679e-10	12049747582.373163	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	3	1.2420224898465593	6.479964759694243e-11	19167117969.097782	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	4	0.6156818495208767	4.007659379323499e-11	15362629186.93467	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	5	0.6157942657851623	3.309501773275944e-11	18606857103.31595	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	6	0.6159066820249479	7.275479468343889e-11	8465513299.911026	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	7	0.4661868460840046	8.646590442305968e-11	5391568493.90078	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	8	0.4662992623214577	5.832443077497321e-11	7994921787.072886	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	9	0.4664116785708401	1.0898424277411593e-10	4279624895.293709	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	10	0.0257666719080131	3.7534309952405105e-11	686483165.4208182	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	11	0.0258790881539241	2.9985722759016055e-11	863047002.7987858	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	12	0.0259915043900242	3.830527905301448e-11	678535831.9424344	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	porttr	13	0.1574875610293333	3.257536560173365e-11	4834560046.225604	0.0	1.0	91	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-24	-0.3233071815432127	5.9052063244339136e-12	-54749514882.39585	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-23	-0.4402933800978319	4.582198574056894e-12	-96087799989.86684	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-22	-0.4758087011944774	4.695654814057321e-12	-101329573837.0834	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-21	-0.3896285454274917	5.655999879041297e-12	-68887650947.6755	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-20	-0.4714266109034577	5.7256659858239514e-12	-82335681485.90091	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-19	-0.5615876297413092	3.36878571704066e-12	-166703280324.59152	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-18	-0.464992233262548	4.479123317362525e-12	-103813224221.82224	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-17	-0.5058787048450579	6.222557454549624e-12	-81297554669.4526	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-16	4.76332640493154	5.764816603336082e-12	826275445115.6377	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-15	4.783508198187663	2.580407516221873e-12	1853780136709.3677	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-14	4.352543528878778	3.5897614132030537e-12	1212488248625.7249	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-13	-1.0857111977722629	4.0150993672120363e-13	-2704070555858.118	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-12	-1.0857068555650995	2.9382297374503473e-12	-369510539535.69446	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-11	-1.0857025133565554	2.5645689089539704e-12	-423346984191.34656	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-10	-0.4592451145946659	3.99643674047391e-12	-114913645434.10918	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-9	-0.4592407723866325	4.09013751783772e-12	-112280032244.34695	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-8	-0.4592364301806886	1.313977773969739e-12	-349500911871.029	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-7	-0.3093998357730146	6.657377426190151e-12	-46474732611.04807	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-6	-0.3093954935673801	2.064414017814681e-12	-149870854827.316	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-5	-0.3093911513601395	2.542628621427401e-12	-121681612781.67752	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-4	0.1313706137536932	1.6194964837701274e-12	81118183997.4529	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-3	0.1313749559607976	4.040305181267683e-12	32516097192.335747	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-2	0.1313792981684476	2.5227381265579235e-12	52078056293.42285	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	0	4.342206538332505e-06	1.2598060264977868e-12	3446726.2792857685	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	1	8.68441580494851e-06	3.993550755090691e-12	2174610.099515636	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	2	-0.457635791451231	9.590865771883052e-13	-477157956680.8802	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	3	-0.4576314492431361	2.6899482733266282e-12	-170126486736.18863	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	4	-0.4576271070375597	6.101399411938893e-13	-750036305018.9757	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	5	0.0138670686801125	1.2452034417769042e-12	11136388010.881346	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	6	0.0138714108871358	1.1218634437465857e-12	12364616178.962694	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	7	0.0138757530961674	2.719848173621067e-12	5101664582.14246	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	8	-0.0496577327613367	4.122035410053822e-13	-120468962106.00092	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	9	-0.0496533905547117	2.9363755573616666e-12	-16909754758.797054	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	10	-0.0496490483480425	1.6967605876015769e-12	-29261080620.82169	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-24	-0.3445589893296374	6.003441935007258e-12	-57393574062.979744	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-23	-0.4615548967973355	4.633638839526092e-12	-99609596859.418	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-22	-0.4970799268071384	4.707326245910719e-12	-105597084382.8712	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-21	-0.4109094799530774	5.73373066529459e-12	-71665291577.13159	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-20	-0.4927172543421219	5.768520769408488e-12	-85414835802.4627	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-19	-0.5828879820931299	3.3574749620323056e-12	-173609033182.5746	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-18	-0.4863022945273698	4.484183623505166e-12	-108448345419.72668	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-17	-0.5271984750228045	6.337427877226893e-12	-83188082805.21118	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-16	4.7419969258406365	5.8795961295353225e-12	806517458234.9088	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-15	4.793696770550165	2.624615913791384e-12	1826437439993.0544	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-14	4.352669744748475	3.845348026273357e-12	1131931288145.7908	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-13	-1.085594690815642	4.690815946316767e-13	-2314298201505.971	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-12	-1.0856000575215594	3.1461221395653322e-12	-345059730475.5453	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-11	-1.0856054242260154	2.713881129539221e-12	-400019519060.6362	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-10	-0.459157734377126	4.294595081418148e-12	-106915256426.34145	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-9	-0.4591631010820949	4.36225394123716e-12	-105258223676.88058	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-8	-0.4591684677893113	1.3757585009454684e-12	-333756591344.8872	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-7	-0.3093415822945963	7.027313865596048e-12	-44019889848.531525	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-6	-0.3093469490020797	2.213474794240687e-12	-139756255552.1209	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-5	-0.3093523157079187	2.653130178274694e-12	-116598996250.1907	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-4	0.131399740492915	1.72895949723629e-12	75999316758.40591	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-3	0.1313943737869378	4.269727113817343e-12	30773482774.04662	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-2	0.1313890070815881	2.709385949770806e-12	48494016547.44047	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	0	-5.366706559151169e-06	1.3394391696794254e-12	-4006681.811788145	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	1	-1.0733410216379955e-05	4.2488914334118974e-12	-2526167.2096340037	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	2	-0.4576649181903325	1.0116696023612996e-12	-452385756300.3912	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	3	-0.4576702848952378	2.8664817151746327e-12	-159662726077.20282	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	4	-0.4576756516028166	6.521987518436242e-13	-701742605776.3328	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	5	0.0138088152018526	1.349590472970819e-12	10231855869.177624	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	6	0.0138034484957985	1.210168949525303e-12	11406216050.42255	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	7	0.0137980817919047	2.935506789354766e-12	4700408747.798396	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	8	-0.0497451129787558	4.306443840100339e-13	-115513204922.22368	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	9	-0.049750479685211	3.12527765800158e-12	-15918739110.375029	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	10	-0.0497558463916192	1.787556243149446e-12	-27834562734.628017	0.0	1.0	95	1.0	***	1.0
haifa_priv	Haifa-Legacy terminal	porttr	-24	-26.78142380529168				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-23	-26.879039854498064				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-22	-26.808677686742783				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-21	-26.729952562950572				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-20	-26.83798385388937				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-19	-26.808533275856934				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-18	-32.08917428175579	3.4264104981014525e-05	-936524.514489322	0.0	1.0	117	0.9477066101302016	***	1.0
haifa_priv	Haifa-Legacy terminal	porttr	-17	-44.2080256346638				1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-16	-2.787330945235322	1.979491372493156	-1.4081046191803792	0.1591000934605417	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-15	0.8305482758589603	0.5898342087891381	1.4081046224225966	0.1591000925006291	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-14	0.8229214508937737	0.5844178322869706	1.4081046221219495	0.1591000925896409	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-13	0.8152946258370473	0.5790014557848385	1.4081046216574922	0.1591000927271512	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-12	0.3900324299625937	0.2769910868155824	1.4081046233168972	0.1591000922358567	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-11	0.3824056048183061	0.2715747103136855	1.4081046220268598	0.1591000926177938	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-10	0.374778780327226	0.2661583338114981	1.4081046231400602	0.1591000922882123	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-9	0.2672637871871149	0.1898039270531563	1.4081046232108008	0.1591000922672683	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-8	0.2596369625403385	0.1843875505508501	1.4081046240089627	0.1591000920309593	1.0	117	0.9477066101302016		1.0
