entity	month	year	pool_type	asset_class_std	engine_bucket	component_source	amount_kNIS	share_used	share_rule_used	dep_rate_annual_used	dep_rate_monthly_used	notes
IPC	2020-06	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	10523.169474308508	0.07692307692307696	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2020-07	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	12277.031053359924	0.08974358974358976	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2020-08	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	14030.89263241134	0.10256410256410257	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2020-09	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	15784.754211462756	0.11538461538461538	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2020-10	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	17538.615790514184	0.12820512820512828	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2020-11	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	19292.4773695656	0.14102564102564108	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2020-12	2020	background	mixed	background::mixed	bridge_adjustment::IPC_2020-01_to_2020-12	21046.338948617016	0.1538461538461539	block_background_schedule::exact	0.02763790651815093	0.0023328596213619823	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-01	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	1600.9060147839211	0.012820512820512808	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-02	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	3201.8120295678423	0.025641025641025616	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-03	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	4802.718044351764	0.03846153846153843	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-04	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	6403.624059135685	0.05128205128205123	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-05	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	8004.530073919617	0.06410256410256414	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-06	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	9605.43608870354	0.07692307692307696	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-07	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	11206.342103487461	0.08974358974358976	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-08	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	12807.248118271382	0.10256410256410257	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-09	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	14408.154133055303	0.11538461538461538	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-10	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	16009.060147839235	0.12820512820512828	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-11	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	17609.966162623157	0.14102564102564108	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2021-12	2021	background	mixed	background::mixed	bridge_adjustment::IPC_2021-01_to_2021-12	19210.87217740708	0.1538461538461539	block_background_schedule::nearest_year_fallback:2020	0.03391914522752629	0.00287151493148452	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-01	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-2117.781942517539	0.012820512820512808	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-02	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-4235.563885035078	0.025641025641025616	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-03	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-6353.345827552618	0.03846153846153843	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-04	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-8471.127770070156	0.05128205128205123	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-05	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-10588.90971258771	0.06410256410256414	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-06	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-12706.69165510525	0.07692307692307696	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-07	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-14824.47359762279	0.08974358974358976	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-08	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-16942.25554014033	0.10256410256410257	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-09	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-19060.03748265787	0.11538461538461538	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-10	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-21177.81942517542	0.12820512820512828	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-11	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-23295.60136769296	0.14102564102564108	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2022-12	2022	background	mixed	background::mixed	bridge_adjustment::IPC_2022-01_to_2022-12	-25413.3833102105	0.1538461538461539	block_background_schedule::exact	0.03099102095561609	0.0026200118317576404	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-01	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-2201.242277767179	0.012820512820512808	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-02	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-4402.484555534358	0.025641025641025616	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-03	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-6603.726833301538	0.03846153846153843	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-04	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-8804.969111068716	0.05128205128205123	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-05	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-11006.211388835913	0.06410256410256414	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-06	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-13207.453666603093	0.07692307692307696	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-07	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-15408.69594437027	0.08974358974358976	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-08	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-17609.93822213745	0.10256410256410257	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-09	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-19811.18049990463	0.11538461538461538	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-10	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-22012.422777671825	0.12820512820512828	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-11	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-24213.665055439003	0.14102564102564108	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2023-12	2023	background	mixed	background::mixed	bridge_adjustment::IPC_2023-01_to_2023-12	-26414.907333206185	0.1538461538461539	block_background_schedule::exact	0.06014220916459764	0.005155556058063837	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-01	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-2238.0765760690697	0.012820512820512808	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-02	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-4476.153152138139	0.025641025641025616	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-03	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-6714.22972820721	0.03846153846153843	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-04	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-8952.306304276279	0.05128205128205123	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-05	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-11190.382880345367	0.06410256410256414	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-06	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-13428.459456414437	0.07692307692307696	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-07	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-15666.536032483507	0.08974358974358976	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-08	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-17904.61260855258	0.10256410256410257	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-09	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-20142.689184621646	0.11538461538461538	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-10	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-22380.765760690734	0.12820512820512828	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-11	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-24618.8423367598	0.14102564102564108	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
IPC	2024-12	2024	background	mixed	background::mixed	bridge_adjustment::IPC_2024-01_to_2024-12	-26856.918912828874	0.1538461538461539	block_background_schedule::exact	0.0373831775700934	0.0031699522442415473	Smooth bridge adjustment added only to the background margin so the monthly path lands on the next hard annual stock anchor without a December-only stock plug.
