entity	month	year	pool_type	asset_class_std	engine_bucket	component_source	amount_kNIS	share_used	share_rule_used	dep_rate_annual_used	dep_rate_monthly_used	notes
HPC	2021-10	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2021_AR	276.0235644871795	0.1282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-10	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2021_AR	59.211092307692304	0.1282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-11	2021	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.14102564102564102	hpc_operator_linear_backloaded	0.11282054452082761	0.00992607472839413	Residual after mapped undated pools
HPC	2021-11	2021	mapped_undated	equipment	mapped_undated::equipment	HPC_2021_AR	1992.386199128205	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-11	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2021_AR	303.62592093589745	0.14102564102564102	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-11	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2021_AR	65.13220153846154	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-12	2021	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.15384615384615385	hpc_operator_linear_backloaded	0.11282054452082761	0.00992607472839413	Residual after mapped undated pools
HPC	2021-12	2021	mapped_undated	equipment	mapped_undated::equipment	HPC_2021_AR	2173.512217230771	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-12	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2021_AR	331.2282773846154	0.15384615384615385	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2021-12	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2021_AR	71.05331076923078	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-01	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.01282051282051282	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-01	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	698.2693248333334	0.01282051282051282	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-01	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	256.2321583846154	0.01282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-01	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	152.16655724358972	0.01282051282051282	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-01	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	33.68618185897436	0.01282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-02	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.02564102564102564	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-02	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	1396.5386496666667	0.02564102564102564	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-02	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	512.4643167692308	0.02564102564102564	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-02	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	304.33311448717944	0.02564102564102564	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-02	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	67.37236371794872	0.02564102564102564	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-03	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.038461538461538464	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-03	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	2094.8079745	0.038461538461538464	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-03	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	768.6964751538462	0.038461538461538464	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-03	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	456.49967173076925	0.038461538461538464	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-03	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	101.05854557692308	0.038461538461538464	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-04	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.05128205128205128	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-04	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	2793.0772993333335	0.05128205128205128	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-04	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1024.9286335384616	0.05128205128205128	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-04	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	608.6662289743589	0.05128205128205128	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-04	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	134.74472743589743	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-05	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.0641025641025641	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-05	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	3491.3466241666665	0.0641025641025641	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-05	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1281.1607919230769	0.0641025641025641	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-05	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	760.8327862179486	0.0641025641025641	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-05	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	168.43090929487175	0.0641025641025641	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-06	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.07692307692307693	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-06	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	4189.615949	0.07692307692307693	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-06	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1537.3929503076924	0.07692307692307693	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-06	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	912.9993434615385	0.07692307692307693	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-06	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	202.11709115384616	0.07692307692307693	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-07	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.08974358974358974	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-07	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	4887.8852738333335	0.08974358974358974	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-07	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1793.6251086923078	0.08974358974358974	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-07	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1065.165900705128	0.08974358974358974	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-07	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	235.80327301282048	0.08974358974358974	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-08	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.10256410256410256	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-08	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	5586.154598666667	0.10256410256410256	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-08	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	2049.857267076923	0.10256410256410256	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-08	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1217.3324579487178	0.10256410256410256	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-08	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	269.48945487179486	0.10256410256410256	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-09	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.11538461538461539	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-09	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	6284.4239235000005	0.11538461538461539	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-09	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	2306.0894254615387	0.11538461538461539	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-09	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1369.4990151923078	0.11538461538461539	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-09	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	303.1756367307692	0.11538461538461539	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-10	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.1282051282051282	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-10	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	6982.693248333333	0.1282051282051282	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-10	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	2562.3215838461538	0.1282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-10	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1521.6655724358973	0.1282051282051282	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-10	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	336.8618185897435	0.1282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-11	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.14102564102564102	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-11	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	7680.962573166667	0.14102564102564102	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-11	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	2818.5537422307693	0.14102564102564102	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-11	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1673.832129679487	0.14102564102564102	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-11	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	370.5480004487179	0.14102564102564102	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-12	2023	background	mixed	background::mixed	HPC_BG_RESIDUAL	0.0	0.15384615384615385	hpc_operator_linear_backloaded	0.04989088721123066	0.0042557888066017124	Residual after mapped undated pools
HPC	2023-12	2023	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	8379.231898000007	0.15384615384615385	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-12	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	3074.785900615385	0.15384615384615385	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-12	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1825.998686923077	0.15384615384615385	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2023-12	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	404.2341823076923	0.15384615384615385	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-01	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	43.47435897435897	0.01282051282051282	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-01	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	186.31276487179485	0.01282051282051282	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-01	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	248.63341096153846	0.01282051282051282	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-01	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	213.21739565384613	0.01282051282051282	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-01	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	45.87492003846154	0.01282051282051282	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-02	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	86.94871794871794	0.02564102564102564	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-02	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	372.6255297435897	0.02564102564102564	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-02	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	497.2668219230769	0.02564102564102564	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-02	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	426.43479130769225	0.02564102564102564	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-02	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	91.74984007692308	0.02564102564102564	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-03	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	130.42307692307693	0.038461538461538464	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-03	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	558.9382946153846	0.038461538461538464	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-03	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	745.9002328846154	0.038461538461538464	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-03	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	639.6521869615384	0.038461538461538464	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-03	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	137.62476011538462	0.038461538461538464	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-04	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	173.89743589743588	0.05128205128205128	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-04	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	745.2510594871794	0.05128205128205128	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-04	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	994.5336438461538	0.05128205128205128	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-04	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	852.8695826153845	0.05128205128205128	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-04	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	183.49968015384616	0.05128205128205128	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-05	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	217.37179487179486	0.0641025641025641	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-05	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	931.5638243589743	0.0641025641025641	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-05	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1243.1670548076922	0.0641025641025641	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-05	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1066.0869782692305	0.0641025641025641	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-05	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	229.37460019230767	0.0641025641025641	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-06	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	260.84615384615387	0.07692307692307693	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-06	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	1117.8765892307692	0.07692307692307693	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-06	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1491.8004657692309	0.07692307692307693	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-06	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1279.3043739230768	0.07692307692307693	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-06	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	275.24952023076924	0.07692307692307693	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-07	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	304.3205128205128	0.08974358974358974	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-07	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	1304.189354102564	0.08974358974358974	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-07	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1740.4338767307693	0.08974358974358974	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-07	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1492.521769576923	0.08974358974358974	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-07	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	321.1244402692308	0.08974358974358974	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-08	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	347.79487179487177	0.10256410256410256	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-08	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	1490.5021189743588	0.10256410256410256	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-08	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	1989.0672876923077	0.10256410256410256	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-08	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1705.739165230769	0.10256410256410256	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-08	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	366.9993603076923	0.10256410256410256	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-09	2024	background	mixed	background::mixed	HPC_BG_RESIDUAL	391.2692307692308	0.11538461538461539	hpc_operator_linear_backloaded	0.07243710436350158	0.006246631068297037	Residual after mapped undated pools
HPC	2024-09	2024	mapped_undated	cranes	mapped_undated::cranes	HPC_2024_AR	1676.8148838461539	0.11538461538461539	hpc_operator_linear_backloaded	0.03	0.0025350486138366	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-09	2024	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	HPC_2024_AR	2237.7006986538463	0.11538461538461539	hpc_operator_linear_backloaded	0.05	0.0042653187775606	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-09	2024	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	HPC_2024_AR	1918.9565608846153	0.11538461538461539	hpc_operator_linear_backloaded	0.125	0.0110659331391372	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
HPC	2024-09	2024	mapped_undated	spare_parts	mapped_undated::spare_parts	HPC_2024_AR	412.87428034615385	0.11538461538461539	hpc_operator_linear_backloaded	0.122090909090909	0.0107923593727995	From class-level ppe rollforward | proportionally rescaled to annual authoritative total
