record_id	entity	year	source_group	source_file	source_doc	source_page	source_section	row_type	asset_class_raw	asset_class_std	project_id	project_name	metric	value_num	value_text	unit	currency	date_precision	event_date	event_year	event_month	confidence	include_in_k	include_in_productive_k	needs_monthly_timing	notes
HPC_NOTE8_2024_INFRASTRUCTU_nbv_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Infrastructure and buildings	infrastructure_buildings			nbv_close	160502.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_INFRASTRUCTU_new_leases_additions	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Infrastructure and buildings	infrastructure_buildings			new_leases_additions	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_INFRASTRUCTU_purchases	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Infrastructure and buildings	infrastructure_buildings			purchases	20682.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_INFRASTRUCTU_realizations_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Infrastructure and buildings	infrastructure_buildings			realizations_derecognitions_transfers	-12013.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_INFRASTRUCTU_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Infrastructure and buildings	infrastructure_buildings			terminated_leases_derecognition	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_accdep_changes_assets_held_for_sale	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			accdep_changes_assets_held_for_sale	26704.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_accdep_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			accdep_close	188921.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_accdep_open	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			accdep_open	186956.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_accdep_redemptions_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			accdep_redemptions_derecognitions_transfers	-34577.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_accdep_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			accdep_terminated_leases_derecognition	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_changes_assets_held_for_sale	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			changes_assets_held_for_sale	26704.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_cost_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			cost_close	247987.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_cost_open	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			cost_open	257373.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_depreciation_expense	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			depreciation_expense	9838.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_impairment_change	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			impairment_change	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_nbv_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			nbv_close	59065.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_new_leases_additions	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			new_leases_additions	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_purchases	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			purchases	17736.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_realizations_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			realizations_derecognitions_transfers	-53826.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_OTHEROPERATI_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Other operational equipment	other_operational_equipment			terminated_leases_derecognition	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_accdep_changes_assets_held_for_sale	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			accdep_changes_assets_held_for_sale	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_accdep_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			accdep_close	5522.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_accdep_open	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			accdep_open	4053.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_accdep_redemptions_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			accdep_redemptions_derecognitions_transfers	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_accdep_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			accdep_terminated_leases_derecognition	-1970.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_changes_assets_held_for_sale	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			changes_assets_held_for_sale	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_cost_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			cost_close	11441.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_cost_open	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			cost_open	10477.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_depreciation_expense	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			depreciation_expense	3439.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_impairment_change	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			impairment_change	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_nbv_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			nbv_close	5919.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_new_leases_additions	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			new_leases_additions	3836.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_purchases	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			purchases	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_realizations_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			realizations_derecognitions_transfers	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_RIGHTOFUSEAS_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Right of Use asset	right_of_use_assets			terminated_leases_derecognition	-2872.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_accdep_changes_assets_held_for_sale	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			accdep_changes_assets_held_for_sale	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_accdep_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			accdep_close	13868.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_accdep_open	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			accdep_open	12529.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_accdep_redemptions_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			accdep_redemptions_derecognitions_transfers	-8.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_accdep_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			accdep_terminated_leases_derecognition	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_changes_assets_held_for_sale	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			changes_assets_held_for_sale	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_cost_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			cost_close	86506.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_cost_open	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			cost_open	82782.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_depreciation_expense	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			depreciation_expense	1347.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_impairment_change	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			impairment_change	-3.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_nbv_close	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			nbv_close	72638.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_new_leases_additions	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			new_leases_additions	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_purchases	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			purchases	3816.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_realizations_derecognitions_transfers	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			realizations_derecognitions_transfers	-89.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	Manual extraction from Note 8 table.
HPC_NOTE8_2024_SPAREPARTSIN_terminated_leases_derecognition	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	47.0	Note 8 Fixed assets, net	ppe_rollforward	Spare parts inventory	spare_parts_inventory			terminated_leases_derecognition	0.0		NIS_thousands	NIS	year		2024.0		high	yes	yes		Manual extraction from Note 8 table.
HPC_2024_AR_DEP_START_01	HPC	2024	HPC_2024_AR	Haifa Port Company Ltd.pdf	Haifa Port Company Ltd. 2024 annual report	32.0	Note 2 Significant accounting policies	timing_policy	Fixed assets	fixed_assets			depreciation_start_rule		asset begins to be depreciated when it is available for use	text		policy				high	yes	yes	yes	Quoted policy language from Note 2.
HPC_EVT_007	HPC	2024	HPC_BIG_PROJECTS	Haifa_big_projects.csv	Haifa_big_projects.csv		relocation_redevelopment	event	investment_real_estate + replacement_infrastructure	mixed_relocation_assets	HPC_Waterfront_Relocation_2024	Waterfront redevelopment: land swap & new port infrastructure	event_amount_nominal	150000.0		NIS_thousands	NIS	year_month	2024-07	2024.0	2024-07	high	yes	yes	no	amount_status=Max compensation agreed; actual use in assets ~₪115m so far | event_type=relocation | sources=Haifa Port privatization roadshow (2020); HPC 2024 FS pp.55-56 | City waterfront plan: ~56 dunam port land removed for urban use. HPC to get ₪150m and alternate land to relocate port ops:contentReference[oaicite:117]{index=117}. By 2024, ₪115m received; used ~₪19.9m for investment property, ~₪77.6m for new equipment/yard, ~₪7m expenses:contentReference[oaicite:118]{index=118}. New facilities being developed 2022–25. Only the new port infrastructure counts toward K (land reclassified out).
HPC_RAW_2024_04	HPC	2024	HPC_FINANCIALS_RAW	haifa_financials_raw.tsv	Haifa Port Company Ltd.pdf	Balance sheet; cash-flow; Note 8	aggregate_financials_raw	annual_summary		total			admin_dep_amort	7402.0		NIS_thousands	NIS	year		2024.0		medium	yes	yes		Historical cost PPE; IFRS post-privatisation
HPC_RAW_2024_02	HPC	2024	HPC_FINANCIALS_RAW	haifa_financials_raw.tsv	Haifa Port Company Ltd.pdf	Balance sheet; cash-flow; Note 8	aggregate_financials_raw	annual_summary		total			depr_amort_total_cf_adj	63266.0		NIS_thousands	NIS	year		2024.0		medium	yes	yes		Historical cost PPE; IFRS post-privatisation
HPC_RAW_2024_03	HPC	2024	HPC_FINANCIALS_RAW	haifa_financials_raw.tsv	Haifa Port Company Ltd.pdf	Balance sheet; cash-flow; Note 8	aggregate_financials_raw	annual_summary		total			operating_depreciation	55723.0		NIS_thousands	NIS	year		2024.0		medium	yes	yes		Historical cost PPE; IFRS post-privatisation
HPC_RAW_2024_01	HPC	2024	HPC_FINANCIALS_RAW	haifa_financials_raw.tsv	Haifa Port Company Ltd.pdf	Balance sheet; cash-flow; Note 8	aggregate_financials_raw	annual_summary		total			ppe_net_eoy	966652.0		NIS_thousands	NIS	year		2024.0		medium	yes	yes		Historical cost PPE; IFRS post-privatisation
HPC_RAW_2024_05	HPC	2024	HPC_FINANCIALS_RAW	haifa_financials_raw.tsv	Haifa Port Company Ltd.pdf	Balance sheet; cash-flow; Note 8	aggregate_financials_raw	annual_summary		total			purchase_fixed_assets_cashflow	-61123.0		NIS_thousands	NIS	year		2024.0		medium	yes	yes		Historical cost PPE; IFRS post-privatisation
HPC_RAW_2024_06	HPC	2024	HPC_FINANCIALS_RAW	haifa_financials_raw.tsv	Haifa Port Company Ltd.pdf	Balance sheet; cash-flow; Note 8	aggregate_financials_raw	annual_summary		total			purchase_intangibles_cashflow	-2337.0		NIS_thousands	NIS	year		2024.0		medium	yes	yes		Historical cost PPE; IFRS post-privatisation
IPC_T1_2018_004_10	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			accdep_close	69830.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_09	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			accdep_disposals	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_07	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			accdep_open	57896.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_02	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			additions	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From IPC raw fixed-asset table 1
IPC_T1_2018_004_04	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			capitalized_interest	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From IPC raw fixed-asset table 1
IPC_T1_2018_004_03	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			commissioned_assets_or_transfers	645.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From IPC raw fixed-asset table 1
IPC_T1_2018_004_06	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			cost_close	243194.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_01	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			cost_open	242549.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_08	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			depreciation_expense	11934.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_05	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			disposals	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_004_11	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	bldg_landside	buildings_landside			nbv_close	173364.0		NIS_thousands	NIS	year		2018.0		high	yes	yes		From IPC raw fixed-asset table 1
IPC_T1_2018_006_10	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			accdep_close	70920.0		NIS_thousands	NIS	year		2018.0		high	yes	no		From IPC raw fixed-asset table 1
IPC_T1_2018_006_09	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			accdep_disposals	0.0		NIS_thousands	NIS	year		2018.0		high	yes	no		From IPC raw fixed-asset table 1
IPC_T1_2018_006_07	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			accdep_open	58894.0		NIS_thousands	NIS	year		2018.0		high	yes	no		From IPC raw fixed-asset table 1
IPC_T1_2018_006_02	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			additions	135000.0		NIS_thousands	NIS	year		2018.0		high	yes	no	yes	From IPC raw fixed-asset table 1
IPC_T1_2018_006_04	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			capitalized_interest	0.0		NIS_thousands	NIS	year		2018.0		high	yes	no	yes	From IPC raw fixed-asset table 1
IPC_T1_2018_006_03	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			commissioned_assets_or_transfers	0.0		NIS_thousands	NIS	year		2018.0		high	yes	no	yes	From IPC raw fixed-asset table 1
IPC_T1_2018_006_06	IPC	2018	IPC_RAW_TABLE1	haifa_ipc_raw_table1.csv	haifa_ipc_raw_table1.csv		class_rollforward	ppe_rollforward	land	land			cost_close	638887.0		NIS_thousands	NIS	year		2018.0		high	yes	no		From IPC raw fixed-asset table 1
