reform	target	spec_name	event_time	beta	se	t	pvalue	n_obs	r2
haifa_comp	Haifa-Bayport terminal	porttr	12	0.022757244728373482	5.384099582429734e-11	422675033.7723806	0.0	91	1.0
haifa_comp	Haifa-Bayport terminal	porttr	13	0.15425480625118615	5.725414817916201e-11	2694211880.831512	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-24	2.6269749417941326	1.8690893936527696e-11	140548384187.24445	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-23	2.705605374867264	4.489545822185578e-11	60264567553.742775	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-22	2.3902669228921547	2.5574002971653925e-11	93464715928.1835	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-21	2.451753663680244	3.069768333810375e-11	79867709777.20605	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-20	2.666777642658537	1.05384467807465e-11	253052247465.03235	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-19	2.6263064681093167	4.177263250904342e-11	62871461776.81628	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-18	2.6425731969866804	4.8608294846042073e-11	54364655360.91216	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-17	2.452226835192651	4.254389564128157e-11	57639922208.091934	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-16	2.5405422032407383	1.5545902195500525e-11	163421985504.06754	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-15	2.5468588473607303	5.516366271472424e-11	46169139647.80886	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-14	2.4796541134761476	4.821621609375967e-12	514278040536.04987	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-13	2.7273461100256027	3.595050984847176e-11	75863906284.53189	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-12	2.631139080608408	2.3161970418597703e-11	113597376779.98923	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-11	2.545567757775648	2.65390338973952e-11	95917875820.84874	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-10	2.4548642132726317	2.209770703920074e-11	111091354814.22432	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-9	2.571967170292241	6.324418983325751e-11	40667248281.197044	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-8	2.6075992498219116	3.076314921761466e-11	84763729206.52829	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-7	2.5215358525224554	3.539221990599979e-11	71245484437.52739	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-6	2.6034506764337455	2.139207528862425e-11	121701641440.00526	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-5	2.693728453742162	5.220829877294972e-11	51595790651.15684	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-4	2.597249815711284	2.5380675647505567e-11	102331783904.52122	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-3	2.638253045751481	2.938922961317568e-11	89769384243.01903	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	-2	-2.630835305581037	1.9836599854985954e-11	-132625315064.75761	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	0	-4.196573827744002	1.432589294851669e-10	-29293628277.311104	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	1	1.2417976573538247	4.005443692700258e-11	31002749074.13991	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	2	1.2419100735918904	1.510642623778614e-10	8221071311.263977	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	3	1.2420224898465593	1.0235258384112547e-10	12134744851.917576	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	4	0.6156818495208767	5.563932733429815e-11	11065587580.19613	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	5	0.6157942657851623	5.554583729343978e-11	11086236085.19968	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	6	0.6159066820249479	1.039368268794734e-10	5925779153.708069	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	7	0.4661868460840046	1.1273880051501889e-10	4135105606.53783	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	8	0.4662992623214577	8.974225484750249e-11	5195983353.815125	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	9	0.4664116785708401	1.5107836436979525e-10	3087216892.4810567	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	10	0.025766671908013183	4.935663765447225e-11	522050794.63467956	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	11	0.025879088153924146	4.7910355362184286e-11	540156464.2609717	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	12	0.02599150439002429	5.3843960865770536e-11	482719026.8342146	0.0	91	1.0
haifa_comp	Haifa-Legacy terminal	porttr	13	0.15748756102933337	5.725752555750781e-11	2750512871.380678	0.0	91	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-24	-0.3233071815432127	2.2289410997246375e-12	-145049674746.0729	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-23	-0.4402933800978319	2.923850158487747e-12	-150586848241.75714	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-22	-0.4758087011944774	2.5398388894092415e-12	-187338143052.5103	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-21	-0.3896285454274917	1.7037296178905127e-12	-228691537281.5515	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-20	-0.4714266109034577	1.796617782287674e-12	-262396718740.68817	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-19	-0.5615876297413092	3.603225011813825e-12	-155856941462.17416	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-18	-0.464992233262548	1.5681092188155953e-12	-296530514382.00214	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-17	-0.5058787048450579	2.6422260968022012e-12	-191459279528.4651	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-16	4.76332640493154	2.972606723170729e-12	1602407196284.1895	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-15	4.783508198187663	2.3667824611005085e-12	2021101760219.8318	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-14	4.352543528878778	4.710165308991376e-12	924074473685.685	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-13	-1.0857111977722629	7.159756081066448e-13	-1516408080777.168	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-12	-1.0857068555650997	4.216020810249705e-12	-257519330294.95547	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-11	-1.0857025133565554	3.2856208139719012e-12	-330440600065.49506	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-10	-0.4592451145946659	5.055971240124573e-12	-90832224469.56613	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-9	-0.4592407723866325	5.377715790599048e-12	-85396995726.2237	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-8	-0.4592364301806886	2.0974731388123375e-12	-218947466683.99496	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-7	-0.30939983577301466	8.428852459653878e-12	-36707231174.5886	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-6	-0.30939549356738016	2.6157499776293758e-12	-118281753307.24146	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-5	-0.3093911513601395	3.248365936598494e-12	-95245165538.25105	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-4	0.1313706137536932	2.6377825388618062e-12	49803428379.042625	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-3	0.13137495596079768	5.309836139502636e-12	24741809824.116978	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	-2	0.13137929816844762	3.2242225867043775e-12	40747589422.08649	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	0	4.342206538332505e-06	1.7253433287004536e-12	2516720.2759598577	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	1	8.68441580494851e-06	5.166827292366507e-12	1680802.4177194587	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	2	-0.457635791451231	1.4413152916774195e-12	-317512617880.17883	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	3	-0.4576314492431361	3.471348027159792e-12	-131831048244.84099	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	4	-0.4576271070375597	7.839648959612244e-13	-583734181715.4454	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	5	0.013867068680112504	1.7039137182490475e-12	8138363187.991932	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	6	0.013871410887135838	1.73845596888518e-12	7979155719.446355	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	7	0.013875753096167454	3.5731792856319062e-12	3883307269.792808	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	8	-0.04965773276133678	7.233116737845519e-13	-68653299208.506905	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	9	-0.049653390554711796	4.601988723163437e-12	-10789550679.424467	0.0	95	1.0
ashdod_comp	Ashdod-HCT terminal	porttr	10	-0.04964904834804251	2.3551685361842132e-12	-21080889789.943733	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-24	-0.34455898932963747	2.375315709472859e-12	-145058186562.53638	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-23	-0.4615548967973355	3.0693345596626154e-12	-150376209509.09637	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-22	-0.4970799268071384	2.6930186948420735e-12	-184580941736.1986	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-21	-0.41090947995307747	1.8152734269687492e-12	-226362306553.0345	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-20	-0.4927172543421219	1.8471315739339174e-12	-266747242749.3404	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-19	-0.5828879820931299	3.830836747632354e-12	-152156831651.30524	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-18	-0.48630229452736984	1.6677349626908326e-12	-291594471187.87866	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-17	-0.5271984750228045	2.810267060946896e-12	-187597286517.37796	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-16	4.7419969258406365	3.1814978045302688e-12	1490491968621.92	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-15	4.793696770550165	2.469262714068965e-12	1941347408373.121	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-14	4.352669744748475	5.036751512459896e-12	864181950207.5609	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-13	-1.085594690815642	8.287799902518385e-13	-1309870778233.6372	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-12	-1.0856000575215594	4.50600767613902e-12	-240922815837.668	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-11	-1.0856054242260154	3.473323151619842e-12	-312555261009.8272	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-10	-0.45915773437712604	5.4335017155934455e-12	-84504939615.53429	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-9	-0.4591631010820949	5.737222688471441e-12	-80032295417.91222	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-8	-0.4591684677893113	2.2018847221384747e-12	-208534290270.82126	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-7	-0.3093415822945963	8.898299427642484e-12	-34764123730.61189	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-6	-0.3093469490020797	2.804140305747442e-12	-110317928232.06236	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-5	-0.30935231570791877	3.3909819441712113e-12	-91227945415.53581	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-4	0.13139974049291503	2.80810138848727e-12	46793089819.20355	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-3	0.1313943737869378	5.615673391901547e-12	23397794817.701424	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	-2	0.13138900708158818	3.462526882256546e-12	37945989027.51661	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	0	-5.366706559151169e-06	1.8310077292197595e-12	-2931012.5093999812	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	1	-1.0733410216379955e-05	5.496426607009893e-12	-1952797.8782962465	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	2	-0.4576649181903325	1.531619491658168e-12	-298811108557.2915	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	3	-0.4576702848952378	3.696101381906275e-12	-123825143740.8335	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	4	-0.45767565160281665	8.371948818251622e-13	-546677555654.7138	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	5	0.013808815201852676	1.8405772554786804e-12	7502437162.44413	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	6	0.01380344849579851	1.871762019891462e-12	7374574518.078389	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	7	0.013798081791904726	3.851691640559116e-12	3582343312.898688	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	8	-0.049745112978755834	7.58605822222314e-13	-65574388597.531395	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	9	-0.04975047968521101	4.8956133111192985e-12	-10162256804.926535	0.0	95	1.0
ashdod_comp	Ashdod-Legacy terminal	porttr	10	-0.04975584639161923	2.4769425469345195e-12	-20087606171.24422	0.0	95	1.0
haifa_priv	Haifa-Legacy terminal	porttr	-24	-26.78142380529168				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-23	-26.879039854498064				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-22	-26.808677686742783				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-21	-26.729952562950572				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-20	-26.83798385388937				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-19	-26.808533275856934				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-18	-32.08917428175579	0.00017064222987895526	-188049.4312839101	0.0	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-17	-44.2080256346638				117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-16	-2.787330945235322	2.950851513218591	-0.9445852943630797	0.3448706376087636	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-15	0.8305482758589603	0.8792729244475547	0.9445852962898773	0.344870636624688	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-14	0.8229214508937737	0.8711986669300987	0.9445852962488536	0.3448706366456401	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-13	0.8152946258370473	0.8631244094741943	0.9445852960336455	0.34487063675555374	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-12	0.3900324299625937	0.4129139327039178	0.9445852974941114	0.3448706360096483	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-11	0.3824056048183061	0.40483967516788594	0.9445852970307901	0.3448706362462808	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-10	0.374778780327226	0.39676541788319997	0.9445852975965602	0.3448706359573245	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-9	0.26726378718711497	0.28294298890548414	0.9445852969213995	0.34487063630215	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-8	0.2596369625403385	0.27486873152736596	0.9445852974895002	0.3448706360120033	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-7	0.25201013764941865	0.2667944741797258	0.9445852970689802	0.34487063622677605	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-6	-0.04945496925614945	0.05235627753445387	-0.944585283466817	0.3448706431738239	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-5	-0.057081794266375885	0.0604305349354686	-0.9445852883369524	0.3448706406864942	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-4	-0.06470861911025816	0.06850479246229818	-0.9445852878960365	0.3448706409116836	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-3	0.015253649565136326	0.016148514542415386	0.9445853069067979	0.34487063120229644	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	-2	0.007626824891364237	0.008074257139377579	0.9445853358036808	0.34487061644375994	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	0	0.29747238727027936	0.314923796463885	0.9445852952696544	0.3448706371457475	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	1	0.28984556235868975	0.30684953909903967	0.944585294831218	0.34487063736967083	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	2	0.2822187376530434	0.29877528186760705	0.9445852946365886	0.344870637469074	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	3	-0.039734642982748286	0.04206570103241585	-0.9445853036450943	0.34487063286815	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	4	-0.047361467793830325	0.050139958675646516	-0.9445852977304959	0.3448706358889194	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	5	-0.05498829282840245	0.05821421595115184	-0.9445853032624146	0.34487063306359644	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	6	-0.020256565799038118	0.021444929933025388	-0.944585310481375	0.3448706293766488	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	7	-0.02788339065340978	0.029519187085509203	-0.9445853157351197	0.34487062669339796	117	0.9477066101302017
haifa_priv	Haifa-Legacy terminal	porttr	8	-0.03551021511580643	0.037593444188000175	-0.944585309561535	0.3448706298464397	117	0.9477066101302017
